id,listnum,category,item,group
S110,6,animals,tapir,all
S110,6,animals,sheep,all
S110,6,animals,buffalo,all
S110,6,animals,donkey,all
S110,6,animals,cat,all
S110,6,animals,monkey,all
S110,6,animals,civet,all
S110,6,animals,basilisk,all
S110,6,animals,leopard,all
S110,6,animals,argali,all
S110,6,animals,deer,all
S110,6,animals,ermine,all
S111,2,animals,lion,all
S111,2,animals,tiger,all
S111,2,animals,bear,all
S111,2,animals,cheetah,all
S111,2,animals,dog,all
S111,2,animals,cat,all
S111,2,animals,bird,all
S111,2,animals,wolf,all
S111,2,animals,crocodile,all
S111,2,animals,hyena,all
S111,2,animals,deer,all
S111,2,animals,buzzard,all
S111,2,animals,owl,all
S111,2,animals,cow,all
S111,2,animals,bunny,all
S111,5,animals,dog,all
S111,5,animals,cat,all
S111,5,animals,deer,all
S111,5,animals,bird,all
S111,5,animals,owl,all
S111,5,animals,cow,all
S111,5,animals,wolf,all
S111,5,animals,hyena,all
S111,5,animals,bird,all
S111,5,animals,lion,all
S111,5,animals,elephant,all
S111,5,animals,tiger,all
S111,5,animals,cheetah,all
S111,5,animals,rabbit,all
S111,5,animals,crocodile,all
S111,5,animals,camel,all
S111,5,animals,giraffe,all
S111,5,animals,horse,all
S111,5,animals,rhino,all
S111,7,animals,lion,all
S111,7,animals,tiger,all
S111,7,animals,bear,all
S111,7,animals,wolf,all
S111,7,animals,hyena,all
S111,7,animals,cheetah,all
S111,7,animals,horse,all
S111,7,animals,camel,all
S111,7,animals,rhino,all
S111,7,animals,giraffe,all
S111,7,animals,dog,all
S111,7,animals,cat,all
S111,7,animals,bird,all
S111,7,animals,owl,all
S111,7,animals,kangaroo,all
S111,7,animals,crocodile,all
S112,2,animals,dog,all
S112,2,animals,cat,all
S112,2,animals,bird,all
S112,2,animals,octopus,all
S112,2,animals,squid,all
S112,2,animals,squirell,all
S112,2,animals,racoon,all
S112,2,animals,woodpecker,all
S112,2,animals,hummingbird,all
S112,2,animals,cow,all
S112,2,animals,bull,all
S112,2,animals,pig,all
S112,2,animals,fish,all
S112,2,animals,chicken,all
S112,2,animals,wolf,all
S112,2,animals,coyote,all
S112,2,animals,bear,all
S112,2,animals,penguin,all
S112,2,animals,seal,all
S112,2,animals,shark,all
S112,2,animals,whale,all
S112,2,animals,crabs,all
S112,2,animals,grasshoppers,all
S112,2,animals,crickets,all
S112,2,animals,snakes,all
S112,2,animals,hamster,all
S112,2,animals,sloth,all
S112,2,animals,kolabear,all
S112,2,animals,spider,all
S112,2,animals,scorpion,all
S112,2,animals,rat,all
S112,2,animals,mouse,all
S112,2,animals,cockroach,all
S112,2,animals,panther,all
S112,2,animals,lepoard,all
S112,2,animals,hyena,all
S112,2,animals,giraffe,all
S112,2,animals,tiger,all
S112,2,animals,lion,all
S112,4,animals,dog,all
S112,4,animals,cat,all
S112,4,animals,bird,all
S112,4,animals,squid,all
S112,4,animals,lion,all
S112,4,animals,tiger,all
S112,4,animals,octopuss,all
S112,4,animals,fish,all
S112,4,animals,chicken,all
S112,4,animals,bull,all
S112,4,animals,cow,all
S112,4,animals,pig,all
S112,4,animals,snake,all
S112,4,animals,mouse,all
S112,4,animals,rat,all
S112,4,animals,bear,all
S112,4,animals,panther,all
S112,4,animals,lepoard,all
S112,4,animals,zebra,all
S112,4,animals,hippo,all
S112,4,animals,alligator,all
S112,4,animals,crocodile,all
S112,4,animals,giraffe,all
S112,4,animals,monkey,all
S112,4,animals,gorilla,all
S112,4,animals,penguin,all
S112,4,animals,panda,all
S112,4,animals,cricket,all
S112,4,animals,grasshopper,all
S112,4,animals,beetle,all
S112,4,animals,crab,all
S112,4,animals,gopher,all
S112,4,animals,mole,all
S112,4,animals,prairiedog,all
S112,7,animals,cat,all
S112,7,animals,dog,all
S112,7,animals,bird,all
S112,7,animals,octopuss,all
S112,7,animals,squid,all
S112,7,animals,cracb,all
S112,7,animals,lobster,all
S112,7,animals,starfish,all
S112,7,animals,whale,all
S112,7,animals,shark,all
S112,7,animals,pig,all
S112,7,animals,cow,all
S112,7,animals,bull,all
S112,7,animals,chicken,all
S112,7,animals,wolf,all
S112,7,animals,fox,all
S112,7,animals,bear,all
S112,7,animals,squirell,all
S112,7,animals,racoon,all
S112,7,animals,lepoard,all
S112,7,animals,lion,all
S112,7,animals,tiger,all
S112,7,animals,cricket,all
S112,7,animals,grasshopper,all
S112,7,animals,beetle,all
S112,7,animals,gopher,all
S112,7,animals,mole,all
S112,7,animals,prairiedogs,all
S112,7,animals,snake,all
S112,7,animals,mouse,all
S112,7,animals,rat,all
S112,7,animals,hamster,all
S112,7,animals,kolabear,all
S112,7,animals,sloth,all
S112,7,animals,monkey,all
S112,7,animals,gorilla,all
S112,7,animals,penguin,all
S112,7,animals,seal,all
S112,7,animals,coyote,all
S112,7,animals,scorpion,all
S112,7,animals,bee,all
S112,7,animals,hornet,all
S112,7,animals,wasp,all
S113,1,animals,cat,all
S113,1,animals,dog,all
S113,1,animals,horse,all
S113,1,animals,sheep,all
S113,1,animals,pig,all
S113,1,animals,cow,all
S113,1,animals,ferret,all
S113,1,animals,mink,all
S113,1,animals,ermine,all
S113,1,animals,otter,all
S113,1,animals,weasel,all
S113,1,animals,zebra,all
S113,1,animals,giraffe,all
S113,1,animals,lion,all
S113,1,animals,cheetah,all
S113,1,animals,panther,all
S113,1,animals,rhino,all
S113,1,animals,elephant,all
S113,1,animals,antelope,all
S113,1,animals,gazelle,all
S113,1,animals,puma,all
S113,1,animals,caribou,all
S113,1,animals,moose,all
S113,1,animals,deer,all
S113,1,animals,raccoon,all
S113,1,animals,possum,all
S113,1,animals,mouse,all
S113,1,animals,rat,all
S113,1,animals,pony,all
S113,1,animals,badger,all
S113,1,animals,donkey,all
S113,1,animals,camel,all
S113,1,animals,dingo,all
S113,1,animals,kangaroo,all
S113,1,animals,wallaby,all
S113,1,animals,platypus,all
S113,1,animals,koala,all
S113,1,animals,tiger,all
S113,1,animals,bear,all
S113,1,animals,seal,all
S113,1,animals,walrus,all
S113,1,animals,panda,all
S113,1,animals,hamster,all
S113,1,animals,gerbil,all
S113,1,animals,guineapig,all
S113,3,animals,cat,all
S113,3,animals,dog,all
S113,3,animals,cow,all
S113,3,animals,horse,all
S113,3,animals,pig,all
S113,3,animals,lion,all
S113,3,animals,bear,all
S113,3,animals,tiger,all
S113,3,animals,cheetah,all
S113,3,animals,antelope,all
S113,3,animals,gazelle,all
S113,3,animals,panda,all
S113,3,animals,otter,all
S113,3,animals,possum,all
S113,3,animals,koala,all
S113,3,animals,wallaby,all
S113,3,animals,kangaroo,all
S113,3,animals,dingo,all
S113,3,animals,platypus,all
S113,3,animals,sheep,all
S113,3,animals,goat,all
S113,3,animals,pig,all
S113,3,animals,gerbil,all
S113,3,animals,hamster,all
S113,3,animals,guineapig,all
S113,3,animals,mouse,all
S113,3,animals,rat,all
S113,3,animals,elephant,all
S113,3,animals,rhino,all
S113,3,animals,leopard,all
S113,3,animals,panther,all
S113,3,animals,walrus,all
S113,3,animals,seal,all
S113,3,animals,otter,all
S113,6,animals,cat,all
S113,6,animals,dog,all
S113,6,animals,horse,all
S113,6,animals,cow,all
S113,6,animals,sheep,all
S113,6,animals,cow,all
S113,6,animals,donkey,all
S113,6,animals,sheep,all
S113,6,animals,goat,all
S113,6,animals,pig,all
S113,6,animals,otter,all
S113,6,animals,ermine,all
S113,6,animals,weasel,all
S113,6,animals,mink,all
S113,6,animals,lynx,all
S113,6,animals,cheetah,all
S113,6,animals,lion,all
S113,6,animals,panther,all
S113,6,animals,tiger,all
S113,6,animals,cheetah,all
S113,6,animals,leopard,all
S113,6,animals,possum,all
S113,6,animals,raccoon,all
S113,6,animals,bear,all
S113,6,animals,panda,all
S113,6,animals,koala,all
S113,6,animals,wallaby,all
S113,6,animals,dingo,all
S113,6,animals,platypus,all
S113,6,animals,koala,all
S113,6,animals,kangaroo,all
S113,6,animals,gerbil,all
S113,6,animals,hamster,all
S113,6,animals,rabbit,all
S113,6,animals,mouse,all
S113,6,animals,rat,all
S113,6,animals,wolf,all
S113,6,animals,beaver,all
S113,6,animals,antelope,all
S113,6,animals,gazelle,all
S114,0,animals,cat,all
S114,0,animals,dog,all
S114,0,animals,rabbit,all
S114,0,animals,fish,all
S114,0,animals,hamster,all
S114,0,animals,gerbil,all
S114,0,animals,zebra,all
S114,0,animals,giraffe,all
S114,0,animals,elephant,all
S114,0,animals,tiger,all
S114,0,animals,lion,all
S114,0,animals,bear,all
S114,0,animals,bird,all
S114,0,animals,mouse,all
S114,0,animals,rat,all
S114,0,animals,penguin,all
S114,0,animals,polarbear,all
S114,0,animals,seal,all
S114,0,animals,armadillo,all
S114,0,animals,fox,all
S114,0,animals,deer,all
S114,0,animals,cheetah,all
S114,0,animals,panda,all
S114,0,animals,leopard,all
S114,0,animals,horse,all
S114,0,animals,donkey,all
S114,0,animals,camel,all
S114,0,animals,yak,all
S114,0,animals,snake,all
S114,0,animals,hyena,all
S114,0,animals,antelope,all
S114,0,animals,wolf,all
S114,0,animals,dingo,all
S114,0,animals,tiger,all
S114,0,animals,rhinoceros,all
S114,0,animals,flamingo,all
S114,0,animals,pelican,all
S114,0,animals,swan,all
S114,0,animals,duck,all
S114,3,animals,dog,all
S114,3,animals,cat,all
S114,3,animals,hampster,all
S114,3,animals,guineapig,all
S114,3,animals,mouse,all
S114,3,animals,rat,all
S114,3,animals,gorilla,all
S114,3,animals,chimpanzee,all
S114,3,animals,orangutan,all
S114,3,animals,snake,all
S114,3,animals,cobra,all
S114,3,animals,flamingo,all
S114,3,animals,ostrich,all
S114,3,animals,bluebird,all
S114,3,animals,robin,all
S114,3,animals,zebra,all
S114,3,animals,elephant,all
S114,3,animals,dingo,all
S114,3,animals,panda,all
S114,3,animals,polarbear,all
S114,3,animals,blackbear,all
S114,3,animals,brownbear,all
S114,3,animals,armadillo,all
S114,3,animals,anteater,all
S114,3,animals,eagle,all
S114,3,animals,hawk,all
S114,3,animals,fox,all
S114,3,animals,deer,all
S114,3,animals,giraffe,all
S114,3,animals,tortoise,all
S114,3,animals,turtle,all
S114,3,animals,ferret,all
S114,3,animals,koalabear,all
S114,3,animals,kangaroo,all
S114,3,animals,tiger,all
S114,3,animals,lion,all
S114,3,animals,cheetah,all
S114,6,animals,dog,all
S114,6,animals,cat,all
S114,6,animals,guineapig,all
S114,6,animals,rat,all
S114,6,animals,mouse,all
S114,6,animals,hamster,all
S114,6,animals,gerbil,all
S114,6,animals,chimpanzee,all
S114,6,animals,gorilla,all
S114,6,animals,monkey,all
S114,6,animals,spidermonkey,all
S114,6,animals,snake,all
S114,6,animals,cobra,all
S114,6,animals,leopard,all
S114,6,animals,cheetah,all
S114,6,animals,lion,all
S114,6,animals,tiger,all
S114,6,animals,bear,all
S114,6,animals,blackbear,all
S114,6,animals,brownbear,all
S114,6,animals,armadillo,all
S114,6,animals,anteater,all
S114,6,animals,owl,all
S114,6,animals,flamingo,all
S114,6,animals,ostrich,all
S114,6,animals,robin,all
S114,6,animals,bluebird,all
S114,6,animals,turtle,all
S114,6,animals,tortoise,all
S114,6,animals,lemur,all
S114,6,animals,owl,all
S114,6,animals,panda,all
S114,6,animals,polarbear,all
S114,6,animals,zebra,all
S114,6,animals,elephant,all
S114,6,animals,polarbear,all
S114,6,animals,penguin,all
S114,6,animals,alligator,all
S114,6,animals,crocodile,all
S114,6,animals,ferret,all
S114,6,animals,gerbil,all
S114,6,animals,deer,all
S114,6,animals,fox,all
S115,2,animals,cat,all
S115,2,animals,dog,all
S115,2,animals,raccoon,all
S115,2,animals,ferret,all
S115,2,animals,mouse,all
S115,2,animals,rat,all
S115,2,animals,whale,all
S115,2,animals,fish,all
S115,2,animals,shark,all
S115,2,animals,spider,all
S115,2,animals,scorpion,all
S115,2,animals,panda,all
S115,2,animals,polarbear,all
S115,2,animals,grizzlybear,all
S115,2,animals,crocodile,all
S115,2,animals,bee,all
S115,2,animals,moth,all
S115,2,animals,alligator,all
S115,2,animals,chameleon,all
S115,2,animals,hedgehog,all
S115,2,animals,echidna,all
S115,2,animals,fox,all
S115,2,animals,mongoose,all
S115,2,animals,bat,all
S115,5,animals,kangaroo,all
S115,5,animals,rabbit,all
S115,5,animals,hedgehog,all
S115,5,animals,echidna,all
S115,5,animals,fox,all
S115,5,animals,chameleon,all
S115,5,animals,crocodile,all
S115,5,animals,alligator,all
S115,5,animals,bee,all
S115,5,animals,bat,all
S115,5,animals,mongoose,all
S115,5,animals,rat,all
S115,5,animals,mouse,all
S115,5,animals,kaola,all
S115,5,animals,polarbear,all
S115,5,animals,grizzlybear,all
S115,5,animals,beetle,all
S115,5,animals,spider,all
S115,5,animals,scorpion,all
S115,5,animals,cat,all
S115,5,animals,dog,all
S115,5,animals,turtle,all
S115,5,animals,lizard,all
S115,5,animals,snake,all
S115,5,animals,wolf,all
S115,5,animals,ocelot,all
S115,9,animals,hedgehog,all
S115,9,animals,echidna,all
S115,9,animals,koala,all
S115,9,animals,kangaroo,all
S115,9,animals,fox,all
S115,9,animals,bat,all
S115,9,animals,lion,all
S115,9,animals,tiger,all
S115,9,animals,cheetah,all
S115,9,animals,bear,all
S115,9,animals,panda,all
S115,9,animals,fox,all
S115,9,animals,dog,all
S115,9,animals,cat,all
S115,9,animals,echidna,all
S115,9,animals,whale,all
S115,9,animals,shark,all
S115,9,animals,fish,all
S115,9,animals,raccoon,all
S116,1,animals,bear,all
S116,1,animals,cat,all
S116,1,animals,dog,all
S116,1,animals,horse,all
S116,1,animals,sheep,all
S116,1,animals,llama,all
S116,1,animals,pig,all
S116,1,animals,bison,all
S116,1,animals,squirrel,all
S116,1,animals,chipmunk,all
S116,1,animals,rat,all
S116,1,animals,mouse,all
S116,1,animals,slowloris,all
S116,1,animals,chimpanzee,all
S116,1,animals,ape,all
S116,1,animals,monkey,all
S116,1,animals,panda,all
S116,1,animals,deer,all
S116,1,animals,turkey,all
S116,1,animals,chicken,all
S116,1,animals,bird,all
S116,1,animals,eagle,all
S116,1,animals,hawk,all
S116,1,animals,walrus,all
S116,1,animals,dolphin,all
S116,1,animals,whale,all
S116,1,animals,human,all
S116,1,animals,lion,all
S116,1,animals,cheetah,all
S116,1,animals,elephant,all
S116,1,animals,giraffe,all
S116,1,animals,rhinocerous,all
S116,5,animals,mouse,all
S116,5,animals,rat,all
S116,5,animals,squirrel,all
S116,5,animals,bird,all
S116,5,animals,eagle,all
S116,5,animals,hawk,all
S116,5,animals,meerkat,all
S116,5,animals,slowloris,all
S116,5,animals,panda,all
S116,5,animals,deer,all
S116,5,animals,turkey,all
S116,5,animals,chicken,all
S116,5,animals,pig,all
S116,5,animals,bison,all
S116,5,animals,cow,all
S116,5,animals,horse,all
S116,5,animals,zebra,all
S116,5,animals,cheetah,all
S116,5,animals,lion,all
S116,5,animals,dolphin,all
S116,5,animals,whale,all
S116,5,animals,kangaroo,all
S116,5,animals,llama,all
S116,5,animals,alpaca,all
S116,5,animals,elephant,all
S116,5,animals,giraffe,all
S116,5,animals,polarbear,all
S116,5,animals,panther,all
S116,5,animals,monkey,all
S116,5,animals,chimpanzee,all
S116,5,animals,ape,all
S116,5,animals,human,all
S116,5,animals,boar,all
S116,5,animals,tasmaniandevil,all
S116,5,animals,hyena,all
S116,8,animals,bear,all
S116,8,animals,llama,all
S116,8,animals,alpaca,all
S116,8,animals,polarbear,all
S116,8,animals,dolphin,all
S116,8,animals,whale,all
S116,8,animals,mouse,all
S116,8,animals,rat,all
S116,8,animals,squirrel,all
S116,8,animals,hedgehog,all
S116,8,animals,meerkat,all
S116,8,animals,slowloris,all
S116,8,animals,elephant,all
S116,8,animals,gerbil,all
S116,8,animals,rabbit,all
S116,8,animals,seal,all
S116,8,animals,cheetah,all
S116,8,animals,lion,all
S116,8,animals,panther,all
S116,8,animals,cat,all
S116,8,animals,dog,all
S116,8,animals,giraffe,all
S116,8,animals,panda,all
S116,8,animals,rhinocerous,all
S116,8,animals,hippopotamus,all
S116,8,animals,boar,all
S116,8,animals,tasmaniandevil,all
S116,8,animals,kangaroo,all
S116,8,animals,hyena,all
S116,8,animals,monkey,all
S116,8,animals,ape,all
S116,8,animals,chimpanzee,all
S116,8,animals,human,all
S116,8,animals,bird,all
S116,8,animals,hawk,all
S116,8,animals,eagle,all
S116,8,animals,bat,all
S116,8,animals,horse,all
S116,8,animals,pig,all
S116,8,animals,cow,all
S116,8,animals,groundhog,all
S117,0,animals,python,all
S117,0,animals,cat,all
S117,0,animals,dog,all
S117,0,animals,mouse,all
S117,0,animals,rat,all
S117,0,animals,iguana,all
S117,0,animals,gecko,all
S117,0,animals,frog,all
S117,0,animals,rat,all
S117,0,animals,penguin,all
S117,0,animals,zebra,all
S117,0,animals,elephant,all
S117,0,animals,lion,all
S117,0,animals,tiger,all
S117,0,animals,bear,all
S117,0,animals,polarbear,all
S117,0,animals,anteater,all
S117,0,animals,ant,all
S117,0,animals,beetle,all
S117,0,animals,fly,all
S117,0,animals,spider,all
S117,0,animals,monkey,all
S117,0,animals,gorilla,all
S117,0,animals,dove,all
S117,0,animals,swallow,all
S117,0,animals,sparrow,all
S117,0,animals,bluejacket,all
S117,0,animals,mockingbird,all
S117,0,animals,hawk,all
S117,0,animals,falcon,all
S117,0,animals,baldeagle,all
S117,0,animals,goldeneagle,all
S117,0,animals,whale,all
S117,0,animals,dolphin,all
S117,0,animals,trout,all
S117,0,animals,tuna,all
S117,0,animals,salmon,all
S117,0,animals,pig,all
S117,0,animals,cow,all
S117,0,animals,horse,all
S117,0,animals,donkey,all
S117,3,animals,cow,all
S117,3,animals,dog,all
S117,3,animals,cat,all
S117,3,animals,mouse,all
S117,3,animals,rat,all
S117,3,animals,swallow,all
S117,3,animals,eagle,all
S117,3,animals,falcon,all
S117,3,animals,hawk,all
S117,3,animals,tarantula,all
S117,3,animals,blackwidow,all
S117,3,animals,monkey,all
S117,3,animals,gorilla,all
S117,3,animals,zebra,all
S117,3,animals,giraffe,all
S117,3,animals,elephant,all
S117,3,animals,lion,all
S117,3,animals,tiger,all
S117,3,animals,blackbear,all
S117,3,animals,polarbear,all
S117,3,animals,grizzlybear,all
S117,3,animals,deer,all
S117,3,animals,moose,all
S117,3,animals,elk,all
S117,3,animals,gazelle,all
S117,3,animals,armadillo,all
S117,3,animals,hyena,all
S117,3,animals,wolf,all
S117,3,animals,cougar,all
S117,3,animals,cheetah,all
S117,3,animals,whale,all
S117,3,animals,shark,all
S117,3,animals,tuna,all
S117,3,animals,trout,all
S117,3,animals,anteater,all
S117,3,animals,ant,all
S117,3,animals,beetle,all
S117,3,animals,weesle,all
S117,3,animals,ferret,all
S117,3,animals,gerbil,all
S117,3,animals,hamster,all
S117,3,animals,bluejay,all
S117,3,animals,robin,all
S117,3,animals,dolphin,all
S117,3,animals,lemur,all
S117,3,animals,flamingo,all
S117,7,animals,cat,all
S117,7,animals,dog,all
S117,7,animals,wolf,all
S117,7,animals,zebra,all
S117,7,animals,lion,all
S117,7,animals,giraffe,all
S117,7,animals,cheetah,all
S117,7,animals,tiger,all
S117,7,animals,hawk,all
S117,7,animals,eagle,all
S117,7,animals,iguana,all
S117,7,animals,gecko,all
S117,7,animals,spider,all
S117,7,animals,beetle,all
S117,7,animals,ant,all
S117,7,animals,prayingmantis,all
S117,7,animals,ocelot,all
S117,7,animals,cougar,all
S117,7,animals,cheetah,all
S117,7,animals,elephant,all
S117,7,animals,giraffe,all
S117,7,animals,swallow,all
S117,7,animals,bluejay,all
S117,7,animals,robin,all
S117,7,animals,weesle,all
S117,7,animals,mouse,all
S117,7,animals,rat,all
S117,7,animals,gerbil,all
S117,7,animals,hamster,all
S117,7,animals,ferret,all
S117,7,animals,polarbear,all
S117,7,animals,blackbear,all
S117,7,animals,brownbear,all
S117,7,animals,grizzlybear,all
S117,7,animals,moose,all
S117,7,animals,derr,all
S117,7,animals,elk,all
S117,7,animals,gazelle,all
S117,7,animals,buffalo,all
S117,7,animals,horse,all
S117,7,animals,pig,all
S117,7,animals,hyena,all
S117,7,animals,dolphin,all
S117,7,animals,whale,all
S117,7,animals,shark,all
S117,7,animals,grouper,all
S117,7,animals,salmon,all
S117,7,animals,trout,all
S117,7,animals,cod,all
S117,7,animals,salamander,all
S117,7,animals,anteater,all
S117,7,animals,falcon,all
S118,3,animals,lion,all
S118,3,animals,elephant,all
S118,3,animals,dog,all
S118,3,animals,cat,all
S118,3,animals,ostrich,all
S118,3,animals,penguin,all
S118,3,animals,polarbear,all
S118,3,animals,tiger,all
S118,3,animals,alligator,all
S118,3,animals,crocodile,all
S118,3,animals,shark,all
S118,3,animals,rhino,all
S118,3,animals,panther,all
S118,3,animals,worm,all
S118,3,animals,spider,all
S118,3,animals,bee,all
S118,3,animals,wasp,all
S118,3,animals,ant,all
S118,3,animals,beetle,all
S118,3,animals,sugarglider,all
S118,3,animals,monkey,all
S118,3,animals,gopher,all
S118,3,animals,squirrel,all
S118,3,animals,chipmunk,all
S118,3,animals,pig,all
S118,3,animals,cow,all
S118,3,animals,horse,all
S118,3,animals,duck,all
S118,3,animals,chicken,all
S118,6,animals,cat,all
S118,6,animals,dog,all
S118,6,animals,horse,all
S118,6,animals,cow,all
S118,6,animals,donkey,all
S118,6,animals,gopher,all
S118,6,animals,spider,all
S118,6,animals,ant,all
S118,6,animals,elephant,all
S118,6,animals,ostrich,all
S118,6,animals,penguin,all
S118,6,animals,polarbear,all
S118,6,animals,brownbear,all
S118,6,animals,grizzlybear,all
S118,6,animals,butterfly,all
S118,6,animals,beetle,all
S118,6,animals,fly,all
S118,6,animals,moth,all
S118,6,animals,robin,all
S118,6,animals,bluebird,all
S118,6,animals,crow,all
S118,6,animals,tiger,all
S118,6,animals,lion,all
S118,6,animals,squirrel,all
S118,6,animals,pig,all
S118,6,animals,chipmunk,all
S118,6,animals,worm,all
S118,6,animals,fish,all
S118,6,animals,shark,all
S118,6,animals,dolphin,all
S118,6,animals,monkey,all
S118,6,animals,gorilla,all
S118,6,animals,turtle,all
S118,8,animals,dog,all
S118,8,animals,cat,all
S118,8,animals,horse,all
S118,8,animals,cow,all
S118,8,animals,pig,all
S118,8,animals,gopher,all
S118,8,animals,spider,all
S118,8,animals,ant,all
S118,8,animals,beetle,all
S118,8,animals,worm,all
S118,8,animals,penguin,all
S118,8,animals,elephant,all
S118,8,animals,rhino,all
S118,8,animals,tiger,all
S118,8,animals,lion,all
S118,8,animals,squirrel,all
S118,8,animals,ostrich,all
S118,8,animals,robin,all
S118,8,animals,bluebird,all
S118,8,animals,crow,all
S118,8,animals,sparrow,all
S118,8,animals,dolphin,all
S118,8,animals,shark,all
S118,8,animals,turtle,all
S118,8,animals,frog,all
S118,8,animals,fly,all
S118,8,animals,cricket,all
S118,8,animals,grasshopper,all
S119,2,animals,dog,all
S119,2,animals,cat,all
S119,2,animals,fish,all
S119,2,animals,spider,all
S119,2,animals,lion,all
S119,2,animals,rhino,all
S119,2,animals,elephant,all
S119,2,animals,tiger,all
S119,2,animals,jaguar,all
S119,2,animals,parrot,all
S119,2,animals,penguin,all
S119,2,animals,horse,all
S119,2,animals,cow,all
S119,2,animals,donkey,all
S119,2,animals,emu,all
S119,2,animals,skunk,all
S119,2,animals,opossum,all
S119,2,animals,squirrel,all
S119,2,animals,frog,all
S119,2,animals,snake,all
S119,2,animals,shark,all
S119,2,animals,whale,all
S119,2,animals,lizard,all
S119,2,animals,pig,all
S119,2,animals,chicken,all
S119,2,animals,duck,all
S119,2,animals,turkey,all
S119,2,animals,bear,all
S119,2,animals,giraffe,all
S119,2,animals,hippo,all
S119,4,animals,dog,all
S119,4,animals,cat,all
S119,4,animals,parrot,all
S119,4,animals,horse,all
S119,4,animals,cow,all
S119,4,animals,pig,all
S119,4,animals,turkey,all
S119,4,animals,chicken,all
S119,4,animals,goose,all
S119,4,animals,swan,all
S119,4,animals,elephant,all
S119,4,animals,lion,all
S119,4,animals,tiger,all
S119,4,animals,rhino,all
S119,4,animals,hippo,all
S119,4,animals,skunk,all
S119,4,animals,opossum,all
S119,4,animals,spider,all
S119,4,animals,rat,all
S119,4,animals,mouse,all
S119,4,animals,snake,all
S119,4,animals,lizard,all
S119,4,animals,pig,all
S119,4,animals,emu,all
S119,4,animals,ant,all
S119,4,animals,fly,all
S119,4,animals,whale,all
S119,4,animals,shark,all
S119,4,animals,jaguar,all
S119,6,animals,dog,all
S119,6,animals,cat,all
S119,6,animals,parrot,all
S119,6,animals,fish,all
S119,6,animals,shark,all
S119,6,animals,whale,all
S119,6,animals,dolphin,all
S119,6,animals,lion,all
S119,6,animals,tiger,all
S119,6,animals,monkey,all
S119,6,animals,gorilla,all
S119,6,animals,emu,all
S119,6,animals,penguin,all
S119,6,animals,raven,all
S119,6,animals,crow,all
S119,6,animals,lion,all
S119,6,animals,tiger,all
S119,6,animals,elephant,all
S119,6,animals,rhino,all
S119,6,animals,meerkat,all
S119,6,animals,snake,all
S119,6,animals,lizard,all
S119,6,animals,opossum,all
S119,6,animals,bear,all
S120,2,animals,dog,all
S120,2,animals,cat,all
S120,2,animals,hamster,all
S120,2,animals,rabbit,all
S120,2,animals,parrot,all
S120,2,animals,bears,all
S120,2,animals,dolphins,all
S120,2,animals,hawk,all
S120,2,animals,ostrich,all
S120,2,animals,falcon,all
S120,2,animals,salmon,all
S120,2,animals,frog,all
S120,2,animals,tadpole,all
S120,2,animals,crocodile,all
S120,2,animals,alligator,all
S120,2,animals,tiger,all
S120,2,animals,lion,all
S120,2,animals,pig,all
S120,2,animals,cow,all
S120,2,animals,sheep,all
S120,2,animals,goat,all
S120,2,animals,bull,all
S120,2,animals,abex,all
S120,2,animals,goat,all
S120,2,animals,donkey,all
S120,2,animals,goose,all
S120,2,animals,chicken,all
S120,2,animals,duck,all
S120,2,animals,swan,all
S120,2,animals,squirrel,all
S120,2,animals,gerbil,all
S120,2,animals,otter,all
S120,2,animals,whale,all
S120,2,animals,stingray,all
S120,2,animals,blowfish,all
S120,2,animals,penguin,all
S120,2,animals,seal,all
S120,2,animals,seagull,all
S120,2,animals,rat,all
S120,2,animals,mouse,all
S120,2,animals,iguana,all
S120,2,animals,snake,all
S120,5,animals,bear,all
S120,5,animals,cat,all
S120,5,animals,dog,all
S120,5,animals,falcon,all
S120,5,animals,parrot,all
S120,5,animals,hawk,all
S120,5,animals,ostrich,all
S120,5,animals,penguin,all
S120,5,animals,seal,all
S120,5,animals,otter,all
S120,5,animals,whale,all
S120,5,animals,dolphin,all
S120,5,animals,shark,all
S120,5,animals,stingray,all
S120,5,animals,clownfish,all
S120,5,animals,frog,all
S120,5,animals,toad,all
S120,5,animals,alligator,all
S120,5,animals,crocodile,all
S120,5,animals,mouse,all
S120,5,animals,rat,all
S120,5,animals,hamster,all
S120,5,animals,gerbil,all
S120,5,animals,rabbit,all
S120,5,animals,chameleon,all
S120,5,animals,snake,all
S120,5,animals,ferret,all
S120,5,animals,chinchilla,all
S120,5,animals,pig,all
S120,5,animals,cow,all
S120,5,animals,horse,all
S120,5,animals,donkey,all
S120,5,animals,sheep,all
S120,5,animals,goat,all
S120,5,animals,abex,all
S120,5,animals,bull,all
S120,5,animals,kangaroo,all
S120,5,animals,koala,all
S120,5,animals,gazelle,all
S120,5,animals,zebra,all
S120,5,animals,tiger,all
S120,5,animals,panda,all
S120,5,animals,salmon,all
S120,7,animals,dog,all
S120,7,animals,cat,all
S120,7,animals,rabbit,all
S120,7,animals,hamster,all
S120,7,animals,gerbil,all
S120,7,animals,rat,all
S120,7,animals,mouse,all
S120,7,animals,chinchilla,all
S120,7,animals,hamster,all
S120,7,animals,snake,all
S120,7,animals,iguana,all
S120,7,animals,parrot,all
S120,7,animals,seagull,all
S120,7,animals,penguin,all
S120,7,animals,falcon,all
S120,7,animals,hawk,all
S120,7,animals,eagle,all
